t,name,P,R,Xi,death_type
79,HD 47536 b,0.0,0.7908,0.2815,dead
79,CoRoT-13 b,0.7922,0.0,0.2078,alive
79,CoRoT-14 b,0.4245,0.9246,0.4759,alive
79,47 UMa c,0.2458,0.4302,0.0973,alive
79,47 UMa b,0.2458,0.0009,0.5711,alive
79,47 UMa d,0.2458,0.691,0.1346,alive
79,MOA-2008-BLG-310L b,0.9496,0.0,0.0504,alive
79,Kepler-419 b,0.5034,0.1863,0.3234,alive
79,HD 24040 b,0.1277,0.0,0.1718,alive
79,K2-138 e,0.7599,0.9578,0.0681,alive
79,HD 11964 c,0.4083,0.0,0.4629,alive
79,CoRoT-6 b,0.713,0.8795,0.509,alive
79,HAT-P-2 b,0.6981,0.4808,0.3019,alive
79,Kepler-59 c,0.9669,0.0,0.2963,alive
79,Kepler-58 c,0.8082,0.0,0.1918,alive
79,HD 154857 c,0.0,0.0,0.1169,dead
79,GJ 357 d,0.9496,0.0,0.0504,alive
79,Kepler-51 c,0.9625,0.9313,0.2591,alive
79,BD-210397 c,0.8402,0.9306,0.0216,alive
79,Kepler-62 c,0.7216,0.9435,0.2082,alive
79,Kepler-62 b,0.7216,0.0,0.0457,alive
79,CHXR 73 b,0.9996,0.4578,0.3173,alive
79,FU Tau b,0.9996,0.9466,0.3677,alive
79,GJ 667 C b,0.9796,0.9329,0.2986,alive
79,HD 168443 c,0.0,0.0,0.1127,dead
79,Kepler-59 b,0.9669,0.4169,0.2345,alive
79,Kepler-53 b,0.9677,0.0,0.0323,alive
79,HD 82943 c,0.7103,0.0,0.2775,alive
79,HD 82943 b,0.7103,0.0,0.2897,alive
79,UZ For b,0.7934,0.9594,0.2066,alive
79,Kepler-69 b,0.2194,0.0,0.2248,alive
79,HIP 5158 c,0.6755,0.0,0.2446,alive
79,HU Aqr AB b,0.6339,0.3133,0.4514,alive
79,HD 63433 c,0.9594,0.7836,0.0146,alive
79,Kepler-52 c,0.9775,0.0,0.4907,alive
79,Kepler-55 b,0.928,0.2968,0.6216,alive
79,UZ For c,0.7934,0.8183,0.1715,alive
79,Kepler-413 b,0.6931,0.3295,0.1219,alive
79,Earth,0.996,0.8247,0.004,alive
79,Mars,0.996,0.5587,0.004,alive
80,Kepler-1167 b,0.7609,0.0,0.5153,alive
80,Kepler-1740 b,0.5647,0.0,0.2102,alive
80,Kepler-1581 b,0.441,0.5343,0.337,alive
80,Kepler-644 b,0.55,0.1526,0.3528,alive
80,Kepler-1752 b,0.5537,0.3458,0.3286,alive
80,Kepler-280 c,0.4862,0.2935,0.1259,alive
80,Kepler-1208 b,0.7418,0.7138,0.3208,alive
80,Kepler-263 c,0.8723,0.6125,0.1277,alive
80,HD 136352 b,0.1288,0.9085,0.1686,alive
80,Kepler-1101 b,0.6307,0.9529,0.3693,alive
80,HD 168746 b,0.0478,0.0,0.4263,alive
80,HAT-P-7 b,0.4466,0.9663,0.1456,alive
80,Kepler-560 b,0.9589,0.6552,0.2464,alive
80,Kepler-150 d,0.8409,0.9531,0.1326,alive
80,Kepler-498 b,0.6263,0.9452,0.3598,alive
80,Kepler-817 b,0.6134,0.0,0.3802,alive
80,Kepler-937 b,0.5348,0.0,0.1746,alive
80,K2-10 b,0.6338,0.9194,0.3662,alive
80,Kepler-571 b,0.6063,0.435,0.3937,alive
80,Kepler-1458 b,0.6198,0.0,0.4112,alive
80,K2-335 b,0.1543,0.0,0.6453,alive
80,Kepler-1600 c,0.5788,0.0,0.0915,alive
80,HIP 41378 f,0.374,0.0978,0.2071,alive
80,Kepler-221 d,0.8773,0.9157,0.5411,alive
80,Kepler-626 b,0.4453,0.3999,0.5547,alive
80,K2-39 b,0.7615,0.2415,0.1373,alive
80,Kepler-1549 b,0.6491,0.0,0.3509,alive
80,K2-62 c,0.8148,0.0,0.1852,alive
80,Kepler-1149 b,0.5775,0.4142,0.4225,alive
80,Kepler-1288 b,0.5393,0.0,0.2063,alive
80,Kepler-128 b,0.373,0.9372,0.1838,alive
80,Kepler-1245 b,0.6838,0.0,0.3162,alive
80,Kepler-1068 b,0.5683,0.7612,0.2565,alive
80,Kepler-311 c,0.8039,0.2069,0.1517,alive
80,Kepler-150 e,0.8409,0.0888,0.1591,alive
80,Kepler-272 c,0.0,0.0,0.8341,dead
80,Kepler-152 c,0.8907,0.8775,0.0342,alive
80,Kepler-1506 b,0.6463,0.0,0.1006,alive
80,HAT-P-22 b,0.0,0.0,0.801,dead
80,K2-25 b,0.9923,0.9156,0.0423,alive
80,CoRoT-3 b,0.5078,0.0,0.0361,alive
80,HD 205739 b,0.5264,0.7935,0.4736,alive
80,NGTS-10 b,0.5781,0.9472,0.0922,alive
80,HD 224693 b,0.1828,0.0,0.36,alive
80,HD 156279 b,0.6453,0.0,0.3547,alive
80,HD 12661 b,0.0,0.0,0.7121,dead
80,2MASS J12073346-3932539 b,0.9995,0.3465,0.1312,alive
80,HD 16417 b,0.0,0.0,0.5492,dead
80,HD 19994 b,0.4687,0.1331,0.3544,alive
80,61 Vir b,0.2248,0.7669,0.4052,alive
80,HD 156279 c,0.6453,0.0,0.3547,alive
80,GJ 179 b,0.9496,0.5088,0.3537,alive
80,GQ Lup b,0.9983,0.0,0.3272,alive
80,GJ 832 b,0.8894,0.0,0.506,alive
80,HD 37605 b,0.5125,0.8909,0.2192,alive
80,HD 33283 b,0.1788,0.0,0.2176,alive
80,Kepler-4 b,0.2489,0.0,0.0436,alive
80,HD 9446 b,0.496,0.479,0.504,alive
80,61 Vir c,0.2248,0.5757,0.0616,alive
80,61 Vir d,0.2248,0.0,0.5675,alive
80,HD 134987 c,0.0,0.9591,0.6579,dead
80,HD 110014 b,0.3129,0.8915,0.3661,alive
80,HD 79498 b,0.6666,0.1059,0.4232,alive
80,WASP-43 b,0.8196,0.0,0.1804,alive
80,HD 45652 b,0.3148,0.7931,0.1248,alive
80,HIP 79431 b,0.9153,0.0,0.076,alive
80,HD 3167 b,0.4975,0.3846,0.0485,alive
80,GJ 876 b,0.9896,0.3752,0.0793,alive
80,HD 114783 c,0.5358,0.7446,0.1175,alive
80,HD 47186 c,0.4094,0.2027,0.1394,alive
80,HD 114783 b,0.5941,0.0,0.3143,alive
80,HD 148156 b,0.1713,0.8727,0.7208,alive
80,HD 12661 c,0.3243,0.9134,0.514,alive
80,HIP 14810 c,0.3971,0.8126,0.4493,alive
80,HIP 14810 b,0.3971,0.9618,0.1366,alive
80,GJ 876 d,0.9896,0.0,0.0104,alive
80,GJ 876 e,0.9896,0.0,0.6265,alive
80,gam1 Leo b,0.5885,0.9655,0.2486,alive
80,HAT-P-12 b,0.8831,0.0,0.1603,alive
80,HD 156411 b,0.2452,0.0,0.3868,alive
80,HD 8535 b,0.3158,0.0,0.2021,alive
80,HD 37605 c,0.5125,0.0,0.3065,alive
80,K2-138 c,0.7599,0.4286,0.2655,alive
80,HD 1605 c,0.1023,0.8815,0.0368,alive
80,HAT-P-18 b,0.3528,0.0,0.299,alive
80,WASP-31 b,0.8482,0.0547,0.3302,alive
80,BD+20 2457 b,0.0,0.6463,0.1467,dead
80,HD 240210 b,0.6879,0.9362,0.3676,alive
80,CoRoT-17 b,0.0,0.9623,0.4447,dead
80,HD 132563 b,0.6048,0.0,0.081,alive
80,HD 55696 b,0.4934,0.9286,0.2831,alive
80,HD 148164 b,0.6053,0.1482,0.1245,alive
80,24 Sex c,0.1934,0.921,0.1487,alive
80,K2-138 f,0.7599,0.0,0.1759,alive
80,CoRoT-5 b,0.306,0.8348,0.2118,alive
80,HD 192310 c,0.5506,0.0,0.2743,alive
80,HD 22781 b,0.7642,0.0,0.2176,alive
80,HD 68988 b,0.0,0.0,0.6315,dead
80,HD 148164 c,0.6053,0.0,0.3947,alive
80,HD 29985 b,0.7545,0.0011,0.1211,alive
80,HD 221416 b,0.201,0.2878,0.1011,alive
80,HD 3167 c,0.4975,0.0,0.2326,alive
80,HD 90156 b,0.7128,0.9401,0.0214,alive
80,KOI-217 b,0.8469,0.0,0.104,alive
80,HD 45350 b,0.2356,0.9592,0.7584,alive
80,TrES-3 b,0.922,0.4049,0.4932,alive
80,WASP-10 b,0.657,0.0,0.068,alive
80,Kepler-14 b,0.3702,0.8824,0.1243,alive
80,MOA-2009-BLG-266L b,0.8817,0.6384,0.1309,alive
80,Kepler-15 b,0.6089,0.445,0.3456,alive
80,Kepler-595 c,0.7714,0.9475,0.3672,alive
80,Kepler-595 b,0.7714,0.0,0.1588,alive
80,HD 177830 c,0.0,0.1477,0.7577,dead
80,ups And c,0.0287,0.0,0.0692,alive
80,WASP-5 b,0.5087,0.0,0.4913,alive
80,OGLE-TR-111 b,0.4617,0.8155,0.459,alive
80,Kepler-17 b,0.797,0.8672,0.1042,alive
80,CoRoT-18 b,0.9437,0.0,0.3858,alive
80,HD 192310 b,0.5506,0.0,0.2523,alive
80,PSR B1257+12 b,0.2949,0.1808,0.3805,alive
80,PSR B1257+12 d,0.2949,0.9414,0.0615,alive
80,ups And d,0.0287,0.4634,0.2919,alive
80,MOA-2007-BLG-192L b,0.9496,0.9472,0.0504,alive
80,Kepler-40 b,0.2431,0.5781,0.2871,alive
80,TOI-756 b,0.9413,0.9284,0.0587,alive
80,HD 107148 b,0.2512,0.0,0.1965,alive
80,SWEEPS-11 b,0.3603,0.8426,0.0934,alive
80,OGLE-TR-211 b,0.4613,0.0,0.4805,alive
80,Lupus-TR-3 b,0.6441,0.0,0.0483,alive
80,OGLE-2005-BLG-390L b,0.9496,0.0,0.5965,alive
80,HN Peg b,0.9587,0.9125,0.0413,alive
80,HD 102365 b,0.3978,0.4252,0.2025,alive
80,MOA-2009-BLG-387L b,0.9496,0.3034,0.0504,alive
80,GJ 674 b,0.9941,0.8753,0.4346,alive
80,WASP-96 b,0.0699,0.0,0.4206,alive
80,HD 69830 c,0.5171,0.38,0.3409,alive
80,2MASS J04414489+2301513 b,0.9996,0.0,0.4794,alive
80,WASP-21 b,0.0,0.958,0.271,dead
80,GJ 3634 b,0.9315,0.6747,0.0447,alive
80,HAT-P-4 b,0.3144,0.0,0.562,alive
80,OGLE-TR-10 b,0.5642,0.912,0.4041,alive
80,TOI-178 g,0.7966,0.0,0.1576,alive
80,TOI-178 e,0.7966,0.9539,0.3434,alive
80,HD 27442 b,0.0,0.5641,0.8078,dead
80,HD 69830 d,0.5171,0.9457,0.4829,alive
80,GJ 3021 b,0.9685,0.8955,0.0299,alive
80,HAT-P-16 b,0.6659,0.9597,0.0853,alive
80,CoRoT-8 b,0.7791,0.0493,0.0243,alive
80,OGLE-TR-113 b,0.2908,0.9468,0.2524,alive
80,HD 46375 b,0.2661,0.0,0.2211,alive
80,HD 147513 b,0.9558,0.0,0.2531,alive
80,HD 221287 b,0.7658,0.0,0.2342,alive
80,HD 33564 b,0.4688,0.1723,0.291,alive
80,CoRoT-11 b,0.6291,0.24,0.2185,alive
80,K2-138 g,0.7599,0.9552,0.5153,alive
80,CoRoT-12 b,0.235,0.8231,0.2872,alive
80,HAT-P-28 b,0.3468,0.0,0.4317,alive
80,HD 129445 b,0.5085,0.0,0.2738,alive
80,Kepler-419 c,0.5033,0.9333,0.2455,alive
80,GJ 3470 b,0.9639,0.9355,0.6124,alive
80,51 Eri b,0.9755,0.0,0.0958,alive
80,HD 70573 b,0.9858,0.6641,0.6177,alive
80,HD 47536 b,0.0,0.7911,0.2799,dead
80,CoRoT-13 b,0.7922,0.0,0.2078,alive
80,CoRoT-14 b,0.4244,0.9233,0.477,alive
80,47 UMa c,0.2457,0.4303,0.0973,alive
80,47 UMa b,0.2457,0.0009,0.5714,alive
80,47 UMa d,0.2457,0.6907,0.1348,alive
80,MOA-2008-BLG-310L b,0.9496,0.0,0.0504,alive
80,Kepler-419 b,0.5033,0.1861,0.3252,alive
80,HD 24040 b,0.1276,0.0,0.1722,alive
80,K2-138 e,0.7599,0.9563,0.071,alive
80,HD 11964 c,0.4083,0.0,0.464,alive
80,CoRoT-6 b,0.713,0.8799,0.5068,alive
80,HAT-P-2 b,0.698,0.4806,0.302,alive
80,Kepler-59 c,0.9669,0.0,0.2917,alive
80,Kepler-58 c,0.8082,0.0,0.1918,alive
80,HD 154857 c,0.0,0.0,0.1153,dead
80,GJ 357 d,0.9496,0.0,0.0504,alive
80,Kepler-51 c,0.9624,0.9309,0.2547,alive
80,BD-210397 c,0.8402,0.9299,0.025,alive
80,Kepler-62 c,0.7216,0.9437,0.211,alive
80,Kepler-62 b,0.7216,0.0,0.0483,alive
80,CHXR 73 b,0.9996,0.4572,0.313,alive
80,FU Tau b,0.9996,0.9469,0.3632,alive
80,GJ 667 C b,0.9796,0.9323,0.2942,alive
80,HD 168443 c,0.0,0.0,0.1122,dead
80,Kepler-59 b,0.9669,0.417,0.2299,alive
80,Kepler-53 b,0.9676,0.0,0.0324,alive
80,HD 82943 c,0.7102,0.0,0.2802,alive
80,HD 82943 b,0.7102,0.0,0.2898,alive
80,UZ For b,0.7934,0.9584,0.2066,alive
80,Kepler-69 b,0.2193,0.0,0.2254,alive
80,HIP 5158 c,0.6754,0.0,0.2426,alive
80,HU Aqr AB b,0.6338,0.3128,0.45,alive
80,HD 63433 c,0.9594,0.7828,0.0102,alive
80,Kepler-52 c,0.9775,0.0,0.4864,alive
80,Kepler-55 b,0.9279,0.2968,0.6182,alive
80,UZ For c,0.7934,0.8185,0.1684,alive
80,Kepler-413 b,0.6931,0.329,0.1195,alive
80,Earth,0.996,0.8243,0.004,alive
80,Mars,0.996,0.5579,0.004,alive
81,Kepler-1167 b,0.7609,0.0,0.513,alive
81,Kepler-1740 b,0.5647,0.0,0.2123,alive
81,Kepler-1581 b,0.441,0.5337,0.3382,alive
81,Kepler-644 b,0.5499,0.1526,0.3547,alive
81,Kepler-1752 b,0.5537,0.3458,0.3273,alive
81,Kepler-280 c,0.4862,0.2934,0.1274,alive
81,Kepler-1208 b,0.7418,0.7134,0.3178,alive
81,Kepler-263 c,0.8723,0.6125,0.1277,alive
81,HD 136352 b,0.1287,0.9081,0.1693,alive
81,Kepler-1101 b,0.6307,0.9519,0.3693,alive
81,HD 168746 b,0.0477,0.0,0.4252,alive
81,HAT-P-7 b,0.4465,0.9656,0.1471,alive
81,Kepler-560 b,0.9589,0.6552,0.2422,alive
81,Kepler-150 d,0.8408,0.952,0.129,alive
81,Kepler-498 b,0.6263,0.9446,0.3575,alive
81,Kepler-817 b,0.6134,0.0,0.3823,alive
81,Kepler-937 b,0.5347,0.0,0.1762,alive
81,K2-10 b,0.6338,0.9189,0.3662,alive
81,Kepler-571 b,0.6062,0.4344,0.3938,alive
81,Kepler-1458 b,0.6198,0.0,0.4089,alive
81,K2-335 b,0.1542,0.0,0.645,alive
81,Kepler-1600 c,0.5787,0.0,0.0939,alive
81,HIP 41378 f,0.3739,0.0977,0.2068,alive
81,Kepler-221 d,0.8773,0.915,0.538,alive
81,Kepler-626 b,0.4453,0.3995,0.5547,alive
81,K2-39 b,0.7614,0.2412,0.1339,alive
81,Kepler-1549 b,0.6491,0.0,0.3509,alive
81,K2-62 c,0.8148,0.0,0.1852,alive
81,Kepler-1149 b,0.5775,0.4139,0.4225,alive
81,Kepler-1288 b,0.5392,0.0,0.2045,alive
81,Kepler-128 b,0.3729,0.9365,0.1829,alive
81,Kepler-1245 b,0.6837,0.0,0.3163,alive
81,Kepler-1068 b,0.5683,0.7616,0.2542,alive
81,Kepler-311 c,0.8039,0.2069,0.1485,alive
81,Kepler-150 e,0.8408,0.0888,0.1592,alive
81,Kepler-272 c,0.0,0.0,0.8327,dead
81,Kepler-152 c,0.8907,0.8765,0.0303,alive
81,Kepler-1506 b,0.6463,0.0,0.098,alive
81,HAT-P-22 b,0.0,0.0,0.7995,dead
81,K2-25 b,0.9923,0.9149,0.0377,alive
81,CoRoT-3 b,0.5077,0.0,0.0346,alive
81,HD 205739 b,0.5264,0.7935,0.4736,alive
81,NGTS-10 b,0.578,0.9467,0.094,alive
81,HD 224693 b,0.1827,0.0,0.3604,alive
81,HD 156279 b,0.6452,0.0,0.3548,alive
81,HD 12661 b,0.0,0.0,0.7111,dead
81,2MASS J12073346-3932539 b,0.9995,0.3466,0.1267,alive
81,HD 16417 b,0.0,0.0,0.5478,dead
81,HD 19994 b,0.4686,0.1329,0.356,alive
81,61 Vir b,0.2248,0.7668,0.405,alive
81,HD 156279 c,0.6452,0.0,0.3548,alive
81,GJ 179 b,0.9496,0.5086,0.3498,alive
81,GQ Lup b,0.9983,0.0,0.3229,alive
81,GJ 832 b,0.8894,0.0,0.5024,alive
81,HD 37605 b,0.5125,0.8906,0.2209,alive
81,HD 33283 b,0.1787,0.0,0.2178,alive
81,Kepler-4 b,0.2489,0.0,0.0436,alive
81,HD 9446 b,0.4959,0.4792,0.5041,alive
81,61 Vir c,0.2248,0.5751,0.0617,alive
81,61 Vir d,0.2248,0.0,0.5674,alive
81,HD 134987 c,0.0,0.9579,0.6564,dead
81,HD 110014 b,0.3126,0.8909,0.3667,alive
81,HD 79498 b,0.6665,0.1058,0.4208,alive
81,WASP-43 b,0.8196,0.0,0.1804,alive
81,HD 45652 b,0.3147,0.7927,0.1241,alive
81,HIP 79431 b,0.9153,0.0,0.0798,alive
81,HD 3167 b,0.4974,0.3841,0.0498,alive
81,GJ 876 b,0.9896,0.3752,0.0747,alive
81,HD 114783 c,0.5358,0.7441,0.119,alive
81,HD 47186 c,0.4094,0.2024,0.1385,alive
81,HD 114783 b,0.594,0.0,0.3164,alive
81,HD 148156 b,0.1713,0.8725,0.7206,alive
81,HD 12661 c,0.3243,0.9124,0.5147,alive
81,HIP 14810 c,0.3971,0.8127,0.4504,alive
81,HIP 14810 b,0.3971,0.9608,0.1359,alive
81,GJ 876 d,0.9896,0.0,0.0104,alive
81,GJ 876 e,0.9896,0.0,0.6225,alive
81,gam1 Leo b,0.5884,0.9654,0.2462,alive
81,HAT-P-12 b,0.8831,0.0,0.1563,alive
81,HD 156411 b,0.2452,0.0,0.3868,alive
81,HD 8535 b,0.3158,0.0,0.2029,alive
81,HD 37605 c,0.5125,0.0,0.308,alive
81,K2-138 c,0.7598,0.4282,0.2626,alive
81,HD 1605 c,0.1022,0.8818,0.0372,alive
81,HAT-P-18 b,0.3527,0.0,0.2999,alive
81,WASP-31 b,0.8482,0.0547,0.327,alive
81,BD+20 2457 b,0.0,0.6458,0.1449,dead
81,HD 240210 b,0.6879,0.9347,0.3658,alive
81,CoRoT-17 b,0.0,0.9623,0.4431,dead
81,HD 132563 b,0.6047,0.0,0.079,alive
81,HD 55696 b,0.4933,0.9273,0.2847,alive
81,HD 148164 b,0.6053,0.148,0.1269,alive
81,24 Sex c,0.1933,0.921,0.1489,alive
81,K2-138 f,0.7598,0.0,0.1789,alive
81,CoRoT-5 b,0.3059,0.8344,0.2124,alive
81,HD 192310 c,0.5506,0.0,0.2727,alive
81,HD 22781 b,0.7642,0.0,0.2206,alive
81,HD 68988 b,0.0,0.0,0.6299,dead
81,HD 148164 c,0.6053,0.0,0.3947,alive
81,HD 29985 b,0.7544,0.0011,0.1241,alive
81,HD 221416 b,0.201,0.2876,0.101,alive
81,HD 3167 c,0.4974,0.0,0.2345,alive
81,HD 90156 b,0.7128,0.9394,0.0189,alive
81,KOI-217 b,0.8469,0.0,0.1003,alive
81,HD 45350 b,0.2355,0.9578,0.7584,alive
81,TrES-3 b,0.9219,0.4049,0.4887,alive
81,WASP-10 b,0.657,0.0,0.0658,alive
81,Kepler-14 b,0.37,0.8817,0.1259,alive
81,MOA-2009-BLG-266L b,0.8817,0.638,0.127,alive
81,Kepler-15 b,0.6088,0.4451,0.3478,alive
81,Kepler-595 c,0.7714,0.9469,0.364,alive
81,Kepler-595 b,0.7714,0.0,0.1619,alive
81,HD 177830 c,0.0,0.1475,0.7566,dead
81,ups And c,0.0287,0.0,0.069,alive
81,WASP-5 b,0.5087,0.0,0.4913,alive
81,OGLE-TR-111 b,0.4617,0.8153,0.4603,alive
81,Kepler-17 b,0.7969,0.8667,0.1075,alive
81,CoRoT-18 b,0.9436,0.0,0.3816,alive
81,HD 192310 b,0.5506,0.0,0.2509,alive
81,PSR B1257+12 b,0.2948,0.1806,0.3807,alive
81,PSR B1257+12 d,0.2948,0.9412,0.0609,alive
81,ups And d,0.0287,0.4636,0.2911,alive
81,MOA-2007-BLG-192L b,0.9496,0.9469,0.0504,alive
81,Kepler-40 b,0.2429,0.578,0.2876,alive
81,TOI-756 b,0.9413,0.9274,0.0587,alive
81,HD 107148 b,0.2511,0.0,0.1967,alive
81,SWEEPS-11 b,0.3603,0.8421,0.0943,alive
81,OGLE-TR-211 b,0.4612,0.0,0.4818,alive
81,Lupus-TR-3 b,0.6441,0.0,0.0461,alive
81,OGLE-2005-BLG-390L b,0.9496,0.0,0.592,alive
81,HN Peg b,0.9587,0.9125,0.0413,alive
81,HD 102365 b,0.3978,0.4248,0.2036,alive
81,MOA-2009-BLG-387L b,0.9496,0.3033,0.0504,alive
81,GJ 674 b,0.9941,0.8746,0.4301,alive
81,WASP-96 b,0.0698,0.0,0.4197,alive
81,HD 69830 c,0.5171,0.3801,0.3425,alive
81,2MASS J04414489+2301513 b,0.9996,0.0,0.4747,alive
81,WASP-21 b,0.0,0.9567,0.2692,dead
81,GJ 3634 b,0.9315,0.6737,0.0404,alive
81,HAT-P-4 b,0.3143,0.0,0.5625,alive
81,OGLE-TR-10 b,0.5642,0.9111,0.406,alive
81,TOI-178 g,0.7966,0.0,0.1608,alive
81,TOI-178 e,0.7966,0.9526,0.34,alive
81,HD 27442 b,0.0,0.5635,0.8066,dead
81,HD 69830 d,0.5171,0.9458,0.4829,alive
81,GJ 3021 b,0.9684,0.8949,0.0316,alive
81,HAT-P-16 b,0.6658,0.959,0.0879,alive
81,CoRoT-8 b,0.7791,0.0492,0.0273,alive
81,OGLE-TR-113 b,0.2908,0.9456,0.2528,alive
81,HD 46375 b,0.266,0.0,0.2218,alive
81,HD 147513 b,0.9557,0.0,0.2488,alive
81,HD 221287 b,0.7657,0.0,0.2343,alive
81,HD 33564 b,0.4688,0.1724,0.2925,alive
81,CoRoT-11 b,0.629,0.2401,0.2159,alive
81,K2-138 g,0.7598,0.9547,0.5123,alive
81,CoRoT-12 b,0.2349,0.8229,0.2872,alive
81,HAT-P-28 b,0.3468,0.0,0.4324,alive
81,HD 129445 b,0.5084,0.0,0.2756,alive
81,Kepler-419 c,0.5032,0.9324,0.2445,alive
81,GJ 3470 b,0.9639,0.9342,0.6077,alive
81,51 Eri b,0.9753,0.0,0.0911,alive
81,HD 70573 b,0.9857,0.6643,0.6132,alive
81,HD 47536 b,0.0,0.7913,0.2781,dead
81,CoRoT-13 b,0.7921,0.0,0.2079,alive
81,CoRoT-14 b,0.4243,0.923,0.4782,alive
81,47 UMa c,0.2456,0.4303,0.0981,alive
81,47 UMa b,0.2456,0.0009,0.5714,alive
81,47 UMa d,0.2456,0.6906,0.1352,alive
81,MOA-2008-BLG-310L b,0.9496,0.0,0.0504,alive
81,Kepler-419 b,0.5032,0.1858,0.3268,alive
81,HD 24040 b,0.1275,0.0,0.1723,alive
81,K2-138 e,0.7598,0.9567,0.074,alive
81,HD 11964 c,0.4082,0.0,0.4651,alive
81,CoRoT-6 b,0.7129,0.879,0.5041,alive
81,HAT-P-2 b,0.6979,0.4805,0.3021,alive
81,Kepler-59 c,0.9668,0.0,0.2873,alive
81,Kepler-58 c,0.8081,0.0,0.1919,alive
81,HD 154857 c,0.0,0.0,0.1136,dead
81,GJ 357 d,0.9496,0.0,0.0504,alive
81,Kepler-51 c,0.9624,0.9303,0.2503,alive
81,BD-210397 c,0.8402,0.9303,0.0284,alive
81,Kepler-62 c,0.7215,0.9423,0.2137,alive
81,Kepler-62 b,0.7215,0.0,0.0511,alive
81,CHXR 73 b,0.9996,0.4567,0.3086,alive
81,FU Tau b,0.9996,0.9463,0.3589,alive
81,GJ 667 C b,0.9796,0.932,0.2897,alive
81,HD 168443 c,0.0,0.0,0.1106,dead
81,Kepler-59 b,0.9668,0.4169,0.2255,alive
81,Kepler-53 b,0.9676,0.0,0.0324,alive
81,HD 82943 c,0.7102,0.0,0.2829,alive
81,HD 82943 b,0.7102,0.0,0.2898,alive
81,UZ For b,0.7933,0.9574,0.2067,alive
81,Kepler-69 b,0.2193,0.0,0.2251,alive
81,HIP 5158 c,0.6754,0.0,0.2406,alive
81,HU Aqr AB b,0.6338,0.3124,0.4473,alive
81,HD 63433 c,0.9593,0.7827,0.0058,alive
81,Kepler-52 c,0.9775,0.0,0.4816,alive
81,Kepler-55 b,0.9279,0.2965,0.6139,alive
81,UZ For c,0.7933,0.8177,0.1649,alive
81,Kepler-413 b,0.6931,0.3287,0.1165,alive
81,Earth,0.9959,0.8241,0.0041,alive
81,Mars,0.9959,0.5567,0.0041,alive
82,Kepler-1167 b,0.7608,0.0,0.5096,alive
82,Kepler-1740 b,0.5646,0.0,0.2141,alive
82,Kepler-1581 b,0.4409,0.5335,0.3394,alive
82,Kepler-644 b,0.5497,0.1524,0.3567,alive
82,Kepler-1752 b,0.5537,0.3455,0.325,alive
82,Kepler-280 c,0.4861,0.2934,0.129,alive
82,Kepler-1208 b,0.7417,0.7132,0.315,alive
82,Kepler-263 c,0.8722,0.6123,0.1278,alive
82,HD 136352 b,0.1287,0.9082,0.1705,alive
82,Kepler-1101 b,0.6306,0.9508,0.3694,alive
82,HD 168746 b,0.0477,0.0,0.4247,alive
82,HAT-P-7 b,0.4463,0.9652,0.1486,alive
82,Kepler-560 b,0.9589,0.6546,0.2381,alive
82,Kepler-150 d,0.8408,0.9518,0.1256,alive
82,Kepler-498 b,0.6262,0.9445,0.3556,alive
82,Kepler-817 b,0.6133,0.0,0.3844,alive
82,Kepler-937 b,0.5346,0.0,0.1782,alive
82,K2-10 b,0.6338,0.9186,0.3662,alive
82,Kepler-571 b,0.6062,0.4339,0.3938,alive
82,Kepler-1458 b,0.6197,0.0,0.4063,alive
82,K2-335 b,0.1541,0.0,0.6448,alive
82,Kepler-1600 c,0.5787,0.0,0.0961,alive
82,HIP 41378 f,0.3738,0.0977,0.2066,alive
82,Kepler-221 d,0.8772,0.9136,0.5342,alive
82,Kepler-626 b,0.4452,0.3995,0.5548,alive
82,K2-39 b,0.7614,0.2413,0.1311,alive
82,Kepler-1549 b,0.649,0.0,0.351,alive
82,K2-62 c,0.8148,0.0,0.1852,alive
82,Kepler-1149 b,0.5774,0.414,0.4226,alive
82,Kepler-1288 b,0.5392,0.0,0.2026,alive
82,Kepler-128 b,0.3728,0.9366,0.1831,alive
82,Kepler-1245 b,0.6837,0.0,0.3163,alive
82,Kepler-1068 b,0.5682,0.7619,0.2529,alive
82,Kepler-311 c,0.8038,0.2067,0.1449,alive
82,Kepler-150 e,0.8408,0.0886,0.1592,alive
82,Kepler-272 c,0.0,0.0,0.8315,dead
82,Kepler-152 c,0.8907,0.8753,0.0261,alive
82,Kepler-1506 b,0.6462,0.0,0.0958,alive
82,HAT-P-22 b,0.0,0.0,0.7983,dead
82,K2-25 b,0.9923,0.9136,0.0331,alive
82,CoRoT-3 b,0.5076,0.0,0.0333,alive
82,HD 205739 b,0.5263,0.7929,0.4737,alive
82,NGTS-10 b,0.578,0.947,0.0962,alive
82,HD 224693 b,0.1826,0.0,0.3606,alive
82,HD 156279 b,0.6452,0.0,0.3548,alive
82,HD 12661 b,0.0,0.0,0.71,dead
82,2MASS J12073346-3932539 b,0.9995,0.3462,0.1219,alive
82,HD 16417 b,0.0,0.0,0.5468,dead
82,HD 19994 b,0.4685,0.1327,0.3576,alive
82,61 Vir b,0.2247,0.7668,0.4053,alive
82,HD 156279 c,0.6452,0.0,0.3548,alive
82,GJ 179 b,0.9496,0.508,0.3459,alive
82,GQ Lup b,0.9983,0.0,0.3186,alive
