t,name,P,R,Xi,death_type
189,HAT-P-16 b,0.657,0.0604,0.2665,physical_alive
189,CoRoT-8 b,0.7752,0.0,0.2248,physical_alive
189,OGLE-TR-113 b,0.2879,0.8688,0.462,physical_alive
189,HD 46375 b,0.2616,0.0,0.608,contradiction_resonance
189,HD 147513 b,0.9487,0.5327,0.4109,physical_alive
189,HD 221287 b,0.7563,0.9044,0.4488,physical_alive
189,HD 33564 b,0.4593,0.0,0.4152,physical_alive
189,CoRoT-11 b,0.6192,0.8677,0.3808,physical_alive
189,K2-138 g,0.7553,0.0,0.1428,physical_alive
189,CoRoT-12 b,0.2284,0.0,0.2082,physical_alive
189,HAT-P-28 b,0.3411,0.373,0.1298,physical_alive
189,HD 129445 b,0.5031,0.0,0.2311,physical_alive
189,Kepler-419 c,0.4909,0.0,0.1756,physical_alive
189,GJ 3470 b,0.9628,0.0,0.5152,contradiction_resonance
189,51 Eri b,0.9534,0.0,0.0466,physical_alive
189,HD 70573 b,0.9803,0.8406,0.0197,physical_alive
189,HD 47536 b,0.0,0.0,0.3251,post_physical_resonance
189,CoRoT-13 b,0.7854,0.0,0.2014,physical_alive
189,CoRoT-14 b,0.417,0.8928,0.3703,physical_alive
189,47 UMa c,0.2394,0.0,0.1826,physical_alive
189,47 UMa b,0.2394,0.812,0.3954,physical_alive
189,47 UMa d,0.2394,0.8554,0.2849,physical_alive
189,MOA-2008-BLG-310L b,0.9491,0.0264,0.2576,physical_alive
189,Kepler-419 b,0.4909,0.9061,0.3141,physical_alive
189,HD 24040 b,0.1205,0.7595,0.2142,physical_alive
189,K2-138 e,0.7553,0.9017,0.0277,physical_alive
189,HD 11964 c,0.404,0.9001,0.4087,physical_alive
189,CoRoT-6 b,0.7068,0.1267,0.3762,physical_alive
189,HAT-P-2 b,0.6869,0.0,0.0599,physical_alive
189,Kepler-59 c,0.9608,0.8496,0.0155,physical_alive
189,Kepler-58 c,0.8034,0.7916,0.2686,physical_alive
189,HD 154857 c,0.0,0.0,0.3992,post_physical_resonance
189,GJ 357 d,0.9491,0.0,0.2506,physical_alive
189,Kepler-51 c,0.9564,0.0,0.1001,physical_alive
189,BD-210397 c,0.8381,0.5311,0.1619,physical_alive
189,Kepler-62 c,0.7194,0.2233,0.3834,physical_alive
189,Kepler-62 b,0.7194,0.0,0.4149,physical_alive
189,CHXR 73 b,0.999,0.0,0.3744,physical_alive
189,FU Tau b,0.999,0.0,0.1689,physical_alive
189,GJ 667 C b,0.979,0.8127,0.6373,contradiction_resonance
189,HD 168443 c,0.0,0.0,0.5589,post_physical_resonance
189,Kepler-59 b,0.9608,0.8743,0.1392,physical_alive
189,Kepler-53 b,0.9624,0.0,0.3633,physical_alive
189,HD 82943 c,0.7036,0.0,0.1643,physical_alive
189,HD 82943 b,0.7036,0.047,0.2964,physical_alive
189,UZ For b,0.7911,0.0,0.5475,contradiction_resonance
189,Kepler-69 b,0.2161,0.0,0.6559,contradiction_resonance
189,HIP 5158 c,0.6725,0.0,0.4951,physical_alive
189,HU Aqr AB b,0.6299,0.8737,0.0697,physical_alive
189,HD 63433 c,0.9545,0.3037,0.4176,physical_alive
189,Kepler-52 c,0.9763,0.3465,0.3289,physical_alive
189,Kepler-55 b,0.9263,0.8963,0.0646,physical_alive
189,UZ For c,0.7911,0.0,0.3173,physical_alive
189,Kepler-413 b,0.6898,0.4265,0.3745,physical_alive
189,Earth,0.9905,0.7732,0.0095,physical_alive
189,Mars,0.9905,0.5022,0.0095,physical_alive
190,Kepler-1167 b,0.7578,0.0347,0.2422,physical_alive
190,Kepler-1740 b,0.56,0.1309,0.3806,physical_alive
190,Kepler-1581 b,0.4337,0.5193,0.4736,physical_alive
190,Kepler-644 b,0.5351,0.0,0.12,physical_alive
190,Kepler-1752 b,0.5504,0.0286,0.1367,physical_alive
190,Kepler-280 c,0.4812,0.7507,0.3052,physical_alive
190,Kepler-1208 b,0.7387,0.1209,0.3853,physical_alive
190,Kepler-263 c,0.8692,0.0,0.4587,physical_alive
190,HD 136352 b,0.1249,0.8914,0.4162,physical_alive
190,Kepler-1101 b,0.626,0.0,0.374,physical_alive
190,HD 168746 b,0.0413,0.0,0.1513,physical_alive
190,HAT-P-7 b,0.4299,0.0,0.226,physical_alive
190,Kepler-560 b,0.9583,0.9067,0.0417,physical_alive
190,Kepler-150 d,0.836,0.8839,0.3247,physical_alive
190,Kepler-498 b,0.6211,0.0,0.3789,physical_alive
190,Kepler-817 b,0.6075,0.0922,0.0897,physical_alive
190,Kepler-937 b,0.527,0.022,0.1292,physical_alive
190,K2-10 b,0.6298,0.2545,0.3061,physical_alive
190,Kepler-571 b,0.6017,0.0,0.4293,physical_alive
190,Kepler-1458 b,0.6148,0.0,0.0636,physical_alive
190,K2-335 b,0.145,0.0,0.5745,contradiction_resonance
190,Kepler-1600 c,0.5754,0.3974,0.4165,physical_alive
190,HIP 41378 f,0.366,0.5855,0.4779,physical_alive
190,Kepler-221 d,0.8736,0.3447,0.0159,physical_alive
190,Kepler-626 b,0.4397,0.0,0.2014,physical_alive
190,K2-39 b,0.7595,0.6982,0.1844,physical_alive
190,Kepler-1549 b,0.6451,0.4875,0.2747,physical_alive
190,K2-62 c,0.8128,0.0,0.467,physical_alive
190,Kepler-1149 b,0.5718,0.8719,0.4282,physical_alive
190,Kepler-1288 b,0.5306,0.9033,0.3719,physical_alive
190,Kepler-128 b,0.3646,0.8914,0.0763,physical_alive
190,Kepler-1245 b,0.68,0.0,0.0331,physical_alive
190,Kepler-1068 b,0.5627,0.179,0.155,physical_alive
190,Kepler-311 c,0.7985,0.0,0.3532,physical_alive
190,Kepler-150 e,0.836,0.8472,0.2326,physical_alive
190,Kepler-272 c,0.0,0.3359,0.0991,post_physical_resonance
190,Kepler-152 c,0.8878,0.0,0.3919,physical_alive
190,Kepler-1506 b,0.6415,0.1228,0.3585,physical_alive
190,HAT-P-22 b,0.0,0.0,0.3254,post_physical_resonance
190,K2-25 b,0.9917,0.4624,0.0083,physical_alive
190,CoRoT-3 b,0.4957,0.0936,0.1642,physical_alive
190,HD 205739 b,0.5174,0.8808,0.1606,physical_alive
190,NGTS-10 b,0.5758,0.7442,0.4216,physical_alive
190,HD 224693 b,0.172,0.7086,0.4115,physical_alive
190,HD 156279 b,0.6406,0.8921,0.1835,physical_alive
190,HD 12661 b,0.0,0.0,0.532,post_physical_resonance
190,2MASS J12073346-3932539 b,0.999,0.6085,0.001,physical_alive
190,HD 16417 b,0.0,0.0,0.6455,post_physical_resonance
190,HD 19994 b,0.4568,0.8957,0.2928,physical_alive
190,61 Vir b,0.2201,0.7697,0.0967,physical_alive
190,HD 156279 c,0.6406,0.0148,0.3733,physical_alive
190,GJ 179 b,0.949,0.8911,0.1914,physical_alive
190,GQ Lup b,0.996,0.0,0.5671,contradiction_resonance
190,GJ 832 b,0.8887,0.3078,0.1113,physical_alive
190,HD 37605 b,0.5078,0.0,0.2224,physical_alive
190,HD 33283 b,0.1665,0.3864,0.3456,physical_alive
190,Kepler-4 b,0.2399,0.0,0.3495,physical_alive
190,HD 9446 b,0.4905,0.0,0.0511,physical_alive
190,61 Vir c,0.2201,0.2356,0.4806,physical_alive
190,61 Vir d,0.2201,0.768,0.2718,physical_alive
190,HD 134987 c,0.0,0.0,0.0883,post_physical_resonance
190,HD 110014 b,0.2748,0.4352,0.2357,physical_alive
190,HD 79498 b,0.6599,0.6496,0.3401,physical_alive
190,WASP-43 b,0.8182,0.9026,0.1771,physical_alive
190,HD 45652 b,0.3103,0.6369,0.5925,contradiction_resonance
190,HIP 79431 b,0.9144,0.8315,0.4987,physical_alive
190,HD 3167 b,0.494,0.0,0.1129,physical_alive
190,GJ 876 b,0.989,0.8133,0.011,physical_alive
190,HD 114783 c,0.5316,0.5583,0.5209,contradiction_resonance
190,HD 47186 c,0.4044,0.0,0.0696,physical_alive
190,HD 114783 b,0.5904,0.762,0.1557,physical_alive
190,HD 148156 b,0.1623,0.6692,0.0935,physical_alive
190,HD 12661 c,0.3185,0.0,0.2751,physical_alive
190,HIP 14810 c,0.3915,0.3683,0.3444,physical_alive
190,HIP 14810 b,0.3915,0.5626,0.4528,physical_alive
190,GJ 876 d,0.989,0.3178,0.011,physical_alive
190,GJ 876 e,0.989,0.8647,0.011,physical_alive
190,gam1 Leo b,0.5793,0.0,0.0508,physical_alive
190,HAT-P-12 b,0.8806,0.4847,0.0483,physical_alive
190,HD 156411 b,0.2356,0.0,0.5895,contradiction_resonance
190,HD 8535 b,0.3084,0.4227,0.1804,physical_alive
190,HD 37605 c,0.5078,0.825,0.145,physical_alive
190,K2-138 c,0.7552,0.0835,0.5133,contradiction_resonance
190,HD 1605 c,0.0911,0.9088,0.407,physical_alive
190,HAT-P-18 b,0.3499,0.7246,0.562,contradiction_resonance
190,WASP-31 b,0.8402,0.5344,0.1598,physical_alive
190,BD+20 2457 b,0.0,0.0,0.5961,post_physical_resonance
190,HD 240210 b,0.6846,0.9072,0.1663,physical_alive
190,CoRoT-17 b,0.0,0.0,0.0973,post_physical_resonance
190,HD 132563 b,0.5956,0.0,0.0588,physical_alive
190,HD 55696 b,0.483,0.2873,0.0654,physical_alive
190,HD 148164 b,0.5965,0.8849,0.1463,physical_alive
190,24 Sex c,0.1773,0.7423,0.1709,physical_alive
190,K2-138 f,0.7552,0.8075,0.541,contradiction_resonance
190,CoRoT-5 b,0.3005,0.6212,0.192,physical_alive
190,HD 192310 c,0.5475,0.6442,0.299,physical_alive
190,HD 22781 b,0.7615,0.0,0.2302,physical_alive
190,HD 68988 b,0.0,0.8759,0.5615,post_physical_resonance
190,HD 148164 c,0.5965,0.2607,0.2377,physical_alive
190,HD 29985 b,0.7518,0.3048,0.2482,physical_alive
190,HD 221416 b,0.1921,0.0,0.1986,physical_alive
190,HD 3167 c,0.494,0.8809,0.1896,physical_alive
190,HD 90156 b,0.7093,0.0,0.2907,physical_alive
190,KOI-217 b,0.8421,0.1666,0.2446,physical_alive
190,HD 45350 b,0.2303,0.7171,0.3254,physical_alive
190,TrES-3 b,0.9174,0.0441,0.6111,contradiction_resonance
190,WASP-10 b,0.6544,0.2052,0.2755,physical_alive
190,Kepler-14 b,0.3547,0.7863,0.5433,contradiction_resonance
190,MOA-2009-BLG-266L b,0.8804,0.1624,0.1196,physical_alive
190,Kepler-15 b,0.6031,0.0625,0.1774,physical_alive
190,Kepler-595 c,0.7668,0.8529,0.1772,physical_alive
190,Kepler-595 b,0.7668,0.0,0.0974,physical_alive
190,HD 177830 c,0.0,0.0,0.2629,post_physical_resonance
190,ups And c,0.0181,0.6349,0.5602,contradiction_resonance
190,WASP-5 b,0.5038,0.302,0.2583,physical_alive
190,OGLE-TR-111 b,0.4584,0.0188,0.26,physical_alive
190,Kepler-17 b,0.7909,0.3731,0.0581,physical_alive
190,CoRoT-18 b,0.9388,0.0819,0.0612,physical_alive
190,HD 192310 b,0.5475,0.8403,0.1898,physical_alive
190,PSR B1257+12 b,0.2821,0.5738,0.197,physical_alive
190,PSR B1257+12 d,0.2821,0.798,0.5012,contradiction_resonance
190,ups And d,0.0181,0.3009,0.1177,physical_alive
190,MOA-2007-BLG-192L b,0.949,0.0,0.0766,physical_alive
190,Kepler-40 b,0.2284,0.0,0.5078,contradiction_resonance
190,TOI-756 b,0.9403,0.0,0.6364,contradiction_resonance
190,HD 107148 b,0.2439,0.0,0.2419,physical_alive
190,SWEEPS-11 b,0.3534,0.4442,0.1166,physical_alive
190,OGLE-TR-211 b,0.4501,0.3449,0.1506,physical_alive
190,Lupus-TR-3 b,0.6403,0.0,0.3981,physical_alive
190,OGLE-2005-BLG-390L b,0.949,0.0,0.6618,contradiction_resonance
190,HN Peg b,0.9521,0.6888,0.0459,physical_alive
190,HD 102365 b,0.3941,0.8697,0.2156,physical_alive
190,MOA-2009-BLG-387L b,0.949,0.0,0.051,physical_alive
190,GJ 674 b,0.9935,0.739,0.3432,physical_alive
190,WASP-96 b,0.0635,0.8869,0.5523,contradiction_resonance
190,HD 69830 c,0.5133,0.0,0.1452,physical_alive
190,2MASS J04414489+2301513 b,0.999,0.8859,0.4333,physical_alive
190,WASP-21 b,0.0,0.0,0.5799,post_physical_resonance
190,GJ 3634 b,0.9308,0.6284,0.0692,physical_alive
190,HAT-P-4 b,0.3048,0.3283,0.1595,physical_alive
190,OGLE-TR-10 b,0.5566,0.0,0.1162,physical_alive
190,TOI-178 g,0.7948,0.8818,0.2052,physical_alive
190,TOI-178 e,0.7948,0.0,0.2052,physical_alive
190,HD 27442 b,0.0,0.4989,0.4591,post_physical_resonance
190,HD 69830 d,0.5133,0.424,0.4987,physical_alive
190,GJ 3021 b,0.9642,0.8114,0.3702,physical_alive
190,HAT-P-16 b,0.6569,0.0604,0.2674,physical_alive
190,CoRoT-8 b,0.7751,0.0,0.2249,physical_alive
190,OGLE-TR-113 b,0.2879,0.868,0.4617,physical_alive
190,HD 46375 b,0.2616,0.0,0.6074,contradiction_resonance
190,HD 147513 b,0.9487,0.5327,0.4087,physical_alive
190,HD 221287 b,0.7562,0.903,0.4483,physical_alive
190,HD 33564 b,0.4592,0.0,0.4154,physical_alive
190,CoRoT-11 b,0.6191,0.8672,0.3809,physical_alive
190,K2-138 g,0.7552,0.0,0.144,physical_alive
190,CoRoT-12 b,0.2283,0.0,0.2095,physical_alive
190,HAT-P-28 b,0.341,0.3731,0.1311,physical_alive
190,HD 129445 b,0.5031,0.0,0.2307,physical_alive
190,Kepler-419 c,0.4908,0.0,0.1759,physical_alive
190,GJ 3470 b,0.9628,0.0,0.5133,contradiction_resonance
190,51 Eri b,0.9532,0.0,0.0468,physical_alive
190,HD 70573 b,0.9802,0.8405,0.0198,physical_alive
190,HD 47536 b,0.0,0.0,0.3241,post_physical_resonance
190,CoRoT-13 b,0.7853,0.0,0.2026,physical_alive
190,CoRoT-14 b,0.4169,0.8929,0.3707,physical_alive
190,47 UMa c,0.2393,0.0,0.1833,physical_alive
190,47 UMa b,0.2393,0.8117,0.3948,physical_alive
190,47 UMa d,0.2393,0.8554,0.2846,physical_alive
190,MOA-2008-BLG-310L b,0.949,0.0264,0.2556,physical_alive
190,Kepler-419 b,0.4908,0.9049,0.3147,physical_alive
190,HD 24040 b,0.1205,0.7583,0.2143,physical_alive
190,K2-138 e,0.7552,0.9018,0.0288,physical_alive
190,HD 11964 c,0.4039,0.9005,0.4088,physical_alive
190,CoRoT-6 b,0.7068,0.1265,0.3752,physical_alive
190,HAT-P-2 b,0.6868,0.0,0.059,physical_alive
190,Kepler-59 c,0.9608,0.8487,0.0173,physical_alive
190,Kepler-58 c,0.8034,0.7921,0.2676,physical_alive
190,HD 154857 c,0.0,0.0,0.3987,post_physical_resonance
190,GJ 357 d,0.949,0.0,0.2485,physical_alive
190,Kepler-51 c,0.9564,0.0,0.098,physical_alive
190,BD-210397 c,0.838,0.5309,0.162,physical_alive
190,Kepler-62 c,0.7194,0.223,0.3822,physical_alive
190,Kepler-62 b,0.7194,0.0,0.4135,physical_alive
190,CHXR 73 b,0.999,0.0,0.3721,physical_alive
190,FU Tau b,0.999,0.0,0.1666,physical_alive
190,GJ 667 C b,0.979,0.8125,0.6352,contradiction_resonance
190,HD 168443 c,0.0,0.0,0.5575,post_physical_resonance
190,Kepler-59 b,0.9608,0.874,0.1372,physical_alive
190,Kepler-53 b,0.9624,0.0,0.3614,physical_alive
190,HD 82943 c,0.7036,0.0,0.1638,physical_alive
190,HD 82943 b,0.7036,0.047,0.2964,physical_alive
190,UZ For b,0.7911,0.0,0.5462,contradiction_resonance
190,Kepler-69 b,0.2161,0.0,0.6553,contradiction_resonance
190,HIP 5158 c,0.6725,0.0,0.495,physical_alive
190,HU Aqr AB b,0.6298,0.8724,0.0705,physical_alive
190,HD 63433 c,0.9545,0.3032,0.4155,physical_alive
190,Kepler-52 c,0.9763,0.3466,0.3268,physical_alive
190,Kepler-55 b,0.9263,0.8952,0.0663,physical_alive
190,UZ For c,0.7911,0.0,0.316,physical_alive
190,Kepler-413 b,0.6897,0.4261,0.374,physical_alive
190,Earth,0.9904,0.7735,0.0096,physical_alive
190,Mars,0.9904,0.501,0.0096,physical_alive
191,Kepler-1167 b,0.7578,0.0347,0.2422,physical_alive
191,Kepler-1740 b,0.5599,0.1307,0.3811,physical_alive
191,Kepler-1581 b,0.4337,0.5195,0.4739,physical_alive
191,Kepler-644 b,0.535,0.0,0.12,physical_alive
191,Kepler-1752 b,0.5503,0.0286,0.1374,physical_alive
191,Kepler-280 c,0.4812,0.7507,0.306,physical_alive
191,Kepler-1208 b,0.7386,0.1207,0.3847,physical_alive
191,Kepler-263 c,0.8692,0.0,0.4572,physical_alive
191,HD 136352 b,0.1249,0.8911,0.4152,physical_alive
191,Kepler-1101 b,0.626,0.0,0.374,physical_alive
191,HD 168746 b,0.0412,0.0,0.1508,physical_alive
191,HAT-P-7 b,0.4298,0.0,0.2263,physical_alive
191,Kepler-560 b,0.9583,0.9063,0.0417,physical_alive
191,Kepler-150 d,0.8359,0.8841,0.3234,physical_alive
191,Kepler-498 b,0.621,0.0,0.379,physical_alive
191,Kepler-817 b,0.6074,0.0921,0.0904,physical_alive
191,Kepler-937 b,0.5269,0.022,0.1294,physical_alive
191,K2-10 b,0.6298,0.2543,0.3053,physical_alive
191,Kepler-571 b,0.6016,0.0,0.4284,physical_alive
191,Kepler-1458 b,0.6148,0.0,0.0631,physical_alive
191,K2-335 b,0.1449,0.0,0.5738,contradiction_resonance
191,Kepler-1600 c,0.5754,0.3969,0.417,physical_alive
191,HIP 41378 f,0.366,0.5846,0.4781,physical_alive
191,Kepler-221 d,0.8736,0.3446,0.0174,physical_alive
191,Kepler-626 b,0.4396,0.0,0.2022,physical_alive
191,K2-39 b,0.7595,0.6975,0.1855,physical_alive
191,Kepler-1549 b,0.6451,0.4869,0.2738,physical_alive
191,K2-62 c,0.8128,0.0,0.4652,physical_alive
191,Kepler-1149 b,0.5717,0.8721,0.4283,physical_alive
191,Kepler-1288 b,0.5306,0.9024,0.3723,physical_alive
191,Kepler-128 b,0.3645,0.8901,0.0772,physical_alive
191,Kepler-1245 b,0.68,0.0,0.0339,physical_alive
191,Kepler-1068 b,0.5627,0.1791,0.155,physical_alive
191,Kepler-311 c,0.7985,0.0,0.3519,physical_alive
191,Kepler-150 e,0.8359,0.8471,0.2312,physical_alive
191,Kepler-272 c,0.0,0.336,0.1,post_physical_resonance
191,Kepler-152 c,0.8877,0.0,0.3904,physical_alive
191,Kepler-1506 b,0.6415,0.1229,0.3585,physical_alive
191,HAT-P-22 b,0.0,0.0,0.3247,post_physical_resonance
191,K2-25 b,0.9917,0.4618,0.0083,physical_alive
191,CoRoT-3 b,0.4956,0.0936,0.1643,physical_alive
191,HD 205739 b,0.5173,0.8808,0.1609,physical_alive
191,NGTS-10 b,0.5758,0.7435,0.4221,physical_alive
191,HD 224693 b,0.1719,0.7075,0.4109,physical_alive
191,HD 156279 b,0.6405,0.8916,0.1828,physical_alive
191,HD 12661 b,0.0,0.0,0.531,post_physical_resonance
191,2MASS J12073346-3932539 b,0.999,0.6079,0.001,physical_alive
191,HD 16417 b,0.0,0.0,0.6444,post_physical_resonance
191,HD 19994 b,0.4567,0.8955,0.2934,physical_alive
191,61 Vir b,0.2201,0.7696,0.0981,physical_alive
191,HD 156279 c,0.6405,0.0148,0.3727,physical_alive
191,GJ 179 b,0.949,0.89,0.1893,physical_alive
191,GQ Lup b,0.996,0.0,0.5652,contradiction_resonance
191,GJ 832 b,0.8887,0.3075,0.1113,physical_alive
191,HD 37605 b,0.5078,0.0,0.2217,physical_alive
191,HD 33283 b,0.1664,0.3861,0.3448,physical_alive
191,Kepler-4 b,0.2398,0.0,0.3496,physical_alive
191,HD 9446 b,0.4904,0.0,0.0515,physical_alive
191,61 Vir c,0.2201,0.2357,0.4803,physical_alive
191,61 Vir d,0.2201,0.7674,0.2711,physical_alive
191,HD 134987 c,0.0,0.0,0.0893,post_physical_resonance
191,HD 110014 b,0.2744,0.4353,0.2361,physical_alive
191,HD 79498 b,0.6599,0.6492,0.3401,physical_alive
191,WASP-43 b,0.8182,0.9017,0.1784,physical_alive
191,HD 45652 b,0.3103,0.6367,0.5922,contradiction_resonance
191,HIP 79431 b,0.9144,0.8304,0.4975,physical_alive
191,HD 3167 b,0.4939,0.0,0.1129,physical_alive
191,GJ 876 b,0.989,0.812,0.011,physical_alive
191,HD 114783 c,0.5316,0.558,0.5217,contradiction_resonance
191,HD 47186 c,0.4044,0.0,0.0703,physical_alive
191,HD 114783 b,0.5903,0.7608,0.1565,physical_alive
191,HD 148156 b,0.1622,0.669,0.0938,physical_alive
191,HD 12661 c,0.3185,0.0,0.2758,physical_alive
191,HIP 14810 c,0.3914,0.3681,0.3443,physical_alive
191,HIP 14810 b,0.3914,0.5619,0.4529,physical_alive
191,GJ 876 d,0.989,0.3175,0.011,physical_alive
191,GJ 876 e,0.989,0.864,0.011,physical_alive
191,gam1 Leo b,0.5792,0.0,0.05,physical_alive
191,HAT-P-12 b,0.8806,0.4844,0.0464,physical_alive
191,HD 156411 b,0.2355,0.0,0.5892,contradiction_resonance
191,HD 8535 b,0.3083,0.422,0.1803,physical_alive
191,HD 37605 c,0.5078,0.8246,0.1444,physical_alive
191,K2-138 c,0.7552,0.0834,0.5122,contradiction_resonance
191,HD 1605 c,0.091,0.9091,0.4061,physical_alive
191,HAT-P-18 b,0.3499,0.7246,0.5619,contradiction_resonance
191,WASP-31 b,0.8401,0.534,0.1599,physical_alive
191,BD+20 2457 b,0.0,0.0,0.595,post_physical_resonance
191,HD 240210 b,0.6845,0.9068,0.1658,physical_alive
191,CoRoT-17 b,0.0,0.0,0.0978,post_physical_resonance
191,HD 132563 b,0.5955,0.0,0.0595,physical_alive
191,HD 55696 b,0.4829,0.2872,0.0654,physical_alive
191,HD 148164 b,0.5964,0.8839,0.1453,physical_alive
191,24 Sex c,0.1771,0.7421,0.1713,physical_alive
191,K2-138 f,0.7552,0.8073,0.5396,contradiction_resonance
191,CoRoT-5 b,0.3004,0.6212,0.1923,physical_alive
191,HD 192310 c,0.5474,0.6435,0.2989,physical_alive
191,HD 22781 b,0.7615,0.0,0.2292,physical_alive
191,HD 68988 b,0.0,0.8759,0.5607,post_physical_resonance
191,HD 148164 c,0.5964,0.2607,0.2385,physical_alive
191,HD 29985 b,0.7518,0.3043,0.2482,physical_alive
191,HD 221416 b,0.1921,0.0,0.1984,physical_alive
191,HD 3167 c,0.4939,0.8808,0.1901,physical_alive
191,HD 90156 b,0.7092,0.0,0.2908,physical_alive
191,KOI-217 b,0.842,0.1665,0.2428,physical_alive
191,HD 45350 b,0.2303,0.7174,0.3255,physical_alive
191,TrES-3 b,0.9174,0.044,0.6091,contradiction_resonance
191,WASP-10 b,0.6543,0.205,0.2743,physical_alive
191,Kepler-14 b,0.3546,0.7851,0.5433,contradiction_resonance
191,MOA-2009-BLG-266L b,0.8804,0.1623,0.1196,physical_alive
191,Kepler-15 b,0.6031,0.0625,0.1767,physical_alive
191,Kepler-595 c,0.7668,0.8525,0.1784,physical_alive
191,Kepler-595 b,0.7668,0.0,0.0962,physical_alive
191,HD 177830 c,0.0,0.0,0.2612,post_physical_resonance
191,ups And c,0.0181,0.6351,0.5591,contradiction_resonance
191,WASP-5 b,0.5037,0.3019,0.259,physical_alive
191,OGLE-TR-111 b,0.4583,0.0187,0.2603,physical_alive
191,Kepler-17 b,0.7909,0.373,0.0569,physical_alive
191,CoRoT-18 b,0.9388,0.0818,0.0612,physical_alive
191,HD 192310 b,0.5474,0.8404,0.1907,physical_alive
191,PSR B1257+12 b,0.282,0.5738,0.198,physical_alive
191,PSR B1257+12 d,0.282,0.7976,0.5012,contradiction_resonance
191,ups And d,0.0181,0.3005,0.1191,physical_alive
191,MOA-2007-BLG-192L b,0.949,0.0,0.0745,physical_alive
191,Kepler-40 b,0.2283,0.0,0.5074,contradiction_resonance
191,TOI-756 b,0.9403,0.0,0.6341,contradiction_resonance
191,HD 107148 b,0.2438,0.0,0.2419,physical_alive
191,SWEEPS-11 b,0.3533,0.4436,0.1176,physical_alive
191,OGLE-TR-211 b,0.45,0.3448,0.1504,physical_alive
191,Lupus-TR-3 b,0.6402,0.0,0.3976,physical_alive
191,OGLE-2005-BLG-390L b,0.949,0.0,0.6604,contradiction_resonance
191,HN Peg b,0.952,0.6886,0.0477,physical_alive
191,HD 102365 b,0.3941,0.8685,0.2161,physical_alive
191,MOA-2009-BLG-387L b,0.949,0.0,0.051,physical_alive
191,GJ 674 b,0.9935,0.7379,0.3415,physical_alive
191,WASP-96 b,0.0634,0.8867,0.5518,contradiction_resonance
191,HD 69830 c,0.5133,0.0,0.1447,physical_alive
191,2MASS J04414489+2301513 b,0.999,0.8853,0.4315,physical_alive
191,WASP-21 b,0.0,0.0,0.5787,post_physical_resonance
191,GJ 3634 b,0.9308,0.6277,0.0692,physical_alive
191,HAT-P-4 b,0.3047,0.3284,0.161,physical_alive
191,OGLE-TR-10 b,0.5565,0.0,0.1171,physical_alive
191,TOI-178 g,0.7947,0.8807,0.2053,physical_alive
191,TOI-178 e,0.7947,0.0,0.2053,physical_alive
191,HD 27442 b,0.0,0.4987,0.4585,post_physical_resonance
191,HD 69830 d,0.5133,0.4235,0.4995,physical_alive
191,GJ 3021 b,0.9642,0.8116,0.3682,physical_alive
191,HAT-P-16 b,0.6568,0.0604,0.2683,physical_alive
191,CoRoT-8 b,0.7751,0.0,0.2249,physical_alive
191,OGLE-TR-113 b,0.2879,0.8679,0.4612,physical_alive
191,HD 46375 b,0.2616,0.0,0.607,contradiction_resonance
191,HD 147513 b,0.9486,0.5327,0.4073,physical_alive
191,HD 221287 b,0.7561,0.9017,0.4466,physical_alive
191,HD 33564 b,0.4592,0.0,0.4158,physical_alive
191,CoRoT-11 b,0.619,0.8666,0.381,physical_alive
191,K2-138 g,0.7552,0.0,0.1452,physical_alive
191,CoRoT-12 b,0.2283,0.0,0.2102,physical_alive
191,HAT-P-28 b,0.3409,0.3725,0.1314,physical_alive
191,HD 129445 b,0.503,0.0,0.2303,physical_alive
191,Kepler-419 c,0.4907,0.0,0.1766,physical_alive
191,GJ 3470 b,0.9628,0.0,0.5111,contradiction_resonance
191,51 Eri b,0.953,0.0,0.047,physical_alive
191,HD 70573 b,0.9802,0.8392,0.0198,physical_alive
191,HD 47536 b,0.0,0.0,0.3225,post_physical_resonance
191,CoRoT-13 b,0.7853,0.0,0.2038,physical_alive
191,CoRoT-14 b,0.4169,0.8915,0.3708,physical_alive
191,47 UMa c,0.2393,0.0,0.1841,physical_alive
191,47 UMa b,0.2393,0.812,0.3947,physical_alive
191,47 UMa d,0.2393,0.8549,0.2842,physical_alive
191,MOA-2008-BLG-310L b,0.949,0.0264,0.2536,physical_alive
191,Kepler-419 b,0.4907,0.9035,0.3153,physical_alive
191,HD 24040 b,0.1204,0.7581,0.2139,physical_alive
191,K2-138 e,0.7552,0.9019,0.0299,physical_alive
191,HD 11964 c,0.4039,0.9001,0.4088,physical_alive
191,CoRoT-6 b,0.7067,0.1264,0.3745,physical_alive
191,HAT-P-2 b,0.6867,0.0,0.0583,physical_alive
191,Kepler-59 c,0.9607,0.848,0.019,physical_alive
191,Kepler-58 c,0.8033,0.791,0.2663,physical_alive
191,HD 154857 c,0.0,0.0,0.3982,post_physical_resonance
191,GJ 357 d,0.949,0.0,0.2466,physical_alive
191,Kepler-51 c,0.9563,0.0,0.0958,physical_alive
191,BD-210397 c,0.838,0.5307,0.162,physical_alive
191,Kepler-62 c,0.7194,0.223,0.3817,physical_alive
191,Kepler-62 b,0.7194,0.0,0.4122,physical_alive
191,CHXR 73 b,0.999,0.0,0.3701,physical_alive
191,FU Tau b,0.999,0.0,0.1644,physical_alive
